(pthread)

NUM_THREADS        8
NUM_GENERATIONS    2000
N                  2048
SEED               1985

GEN 0              2096241
GEN 2000           146951
elapsed time     16319.00

1146561,13
1063629,23
1052114,33
1000392,42
973468,50
938408,60
912462,68
885234,77
863768,86
841199,94
819314,103
801253,112
784926,123
768146,129
753437,136
738369,144
724971,154
712831,162
701293,170
690063,178
679783,186
668840,194
658677,206
648044,230
639226,238
630707,245
620848,254
612971,261
604523,268
597966,276
589792,284
584594,291
577653,302
572271,312
566522,320
561412,327
556731,334
551765,341
547676,350
543316,358
539749,368
535017,378
530683,389
527430,400
522686,411
520470,420
515585,427
511544,436
507274,444
504246,454
500606,463
496809,474
493950,481
490324,490
487800,496
485332,503
483590,509
480988,517
478696,526
475603,533
473845,542
471158,547
468246,556
467094,564
463768,573
461191,584
457846,593
456339,644
453929,657
451056,673
449060,688
447261,711
444818,722
443300,736
440550,747
438724,759
435813,770
434963,779
432346,791
430807,808
428956,827
426726,837
425932,847
423746,859
421983,873
419741,884
418234,894
416522,904
415254,917
414363,930
413142,945
411147,959
409904,969
408314,977
405788,982
404331,991
401916,999
400485,1007
398518,1013
398175,1022
396624,1029
395194,1035
393222,1043
391897,1051
390669,1059
389854,1068
388778,1078
387539,1087
386780,1094
384632,1101
384157,1108
381942,1118
380939,1126
378827,1134
377773,1143
376646,1154
376038,1163
374677,1173
373302,1181
371807,1190
371617,1198
370302,1213
370944,1229
369280,1241
369288,1248
368508,1257
368018,1262
366624,1268
366297,1275
364815,1280
363747,1287
363787,1294
363161,1300
362205,1310
362014,1321
360521,1329
360099,1341
359620,1354
358138,1361
358069,1375
356855,1385
356583,1396
355416,1405
355541,1413
353716,1421
352370,1428
351604,1438
352252,1447
350197,1457
349918,1469
349394,1478
349178,1487
348003,1494
347206,1499
346706,1507
344591,1515
344875,1524
343163,1530
343032,1537
341858,1544
341323,1550
339637,1558
338653,1564
337356,1572
335471,1579
333648,1588
332842,1595
331350,1602
330966,1609
330067,1617
330250,1625
329336,1633
329467,1641
328202,1648
328959,1657
327906,1664
327607,1671
327102,1677
327123,1685
326473,1692
327056,1701
325152,1710
325075,1722
323713,1730
323912,1739
323377,1744
322605,1750
