(pthread)

NUM_THREADS        4
NUM_GENERATIONS    2000
N                  2048
SEED               1985

GEN 0              2096241
GEN 2000           146951
elapsed time     19502.00

1146561,40
1063629,53
1052114,74
1000392,95
973468,105
938408,118
912462,130
885234,140
863768,153
841199,165
819314,173
801253,187
784926,199
768146,209
753437,220
738369,230
724971,260
712831,280
701293,289
690063,301
679783,310
668840,320
658677,333
648044,344
639226,357
630707,372
620848,385
612971,394
604523,402
597966,412
589792,420
584594,430
577653,437
572271,448
566522,456
561412,467
556731,475
551765,486
547676,506
543316,521
539749,531
535017,538
530683,549
527430,557
522686,566
520470,575
515585,591
511544,605
507274,617
504246,627
500606,636
496809,646
493950,656
490324,666
487800,674
485332,684
483590,699
480988,707
478696,717
475603,727
473845,742
471158,788
468246,818
467094,832
463768,842
461191,854
457846,866
456339,877
453929,891
451056,906
449060,919
447261,930
444818,939
443300,950
440550,959
438724,970
435813,980
434963,999
432346,1011
430807,1028
428956,1039
426726,1049
425932,1057
423746,1066
421983,1077
419741,1091
418234,1105
416522,1116
415254,1131
414363,1138
413142,1148
411147,1159
409904,1178
408314,1187
405788,1198
404331,1207
401916,1221
400485,1236
398518,1253
398175,1269
396624,1285
395194,1296
393222,1311
391897,1321
390669,1339
389854,1356
388778,1375
387539,1403
386780,1424
384632,1434
384157,1444
381942,1455
380939,1465
378827,1474
377773,1487
376646,1500
376038,1508
374677,1518
373302,1528
371807,1540
371617,1555
370302,1568
370944,1579
369280,1590
369288,1604
368508,1614
368018,1622
366624,1634
366297,1642
364815,1658
363747,1673
363787,1685
363161,1693
362205,1702
362014,1709
360521,1718
360099,1725
359620,1736
358138,1745
358069,1753
356855,1761
356583,1769
355416,1777
355541,1785
353716,1792
352370,1801
351604,1808
352252,1816
350197,1823
349918,1833
349394,1840
349178,1849
348003,1856
347206,1867
346706,1875
344591,1884
344875,1891
343163,1900
343032,1909
341858,1922
341323,1931
339637,1938
338653,1946
337356,1954
335471,1962
333648,1969
332842,1976
331350,1986
330966,1995
330067,2003
330250,2012
329336,2020
329467,2031
328202,2041
328959,2054
327906,2066
327607,2078
327102,2091
327123,2101
326473,2111
327056,2120
325152,2135
325075,2149
323713,2157
323912,2169
323377,2179
322605,2186
322515,2194
322262,2202
321195,2208
320675,2217
319272,2223
318449,2235
317726,2249
318376,2257
317844,2266
317708,2273
316458,2285
316203,2292
314042,2303
313307,2313
312655,2320
312464,2330
311551,2338
311009,2349
310527,2356
310334,2370
310087,2381
309457,2389
308832,2399
308258,2410
308236,2422
308142,2433
308106,2441
306660,2450
306633,2457
307109,2466
306988,2473
307020,2483
306531,2490
305886,2499
304737,2506
304565,2515
303726,2523
303713,2537
303444,2552
303348,2565
302869,2580
302718,2591
302646,2603
302379,2612
302000,2620
301291,2629
301301,2638
300006,2647
300751,2656
299497,2670
299453,2683
298272,2691
298174,2700
298308,2707
298139,2717
296546,2724
295941,2734
295016,2742
295306,2751
293917,2759
293737,2767
293052,2774
292526,2784
290900,2795
291053,2806
290644,2820
290359,2830
290035,2840
289526,2849
289122,2857
288418,2867
289005,2874
287397,2883
287054,2890
286455,2898
286966,2922
286201,2954
286598,2969
285782,2980
286169,2987
285763,3000
286224,3013
285487,3022
285857,3039
285665,3052
285286,3063
284744,3074
285385,3086
284572,3097
284412,3106
283717,3118
283848,3129
283097,3138
282306,3150
282560,3161
281695,3175
281026,3185
280018,3195
279459,3202
278674,3212
277988,3220
277442,3229
276816,3246
276781,3256
276557,3266
275822,3273
274880,3285
275600,3295
275093,3303
274845,3313
273870,3321
273781,3334
273273,3342
272903,3353
272376,3362
271521,3370
270591,3382
270884,3389
270224,3403
270508,3414
270197,3422
269660,3433
269277,3441
269229,3449
269721,3456
268582,3466
268038,3474
267712,3484
266985,3496
266378,3510
266000,3519
265734,3530
265890,3539
265490,3552
265385,3566
264686,3579
265018,3597
264165,3606
264435,3620
263696,3630
264025,3639
263841,3653
263939,3672
263993,3698
263604,3709
263976,3722
264009,3736
263585,3752
262519,3767
262408,3784
261566,3792
261598,3807
261427,3820
260638,3837
260047,3852
260173,3866
259601,3879
259551,3890
258838,3907
258937,3924
258550,3939
258094,3949
257875,3957
258330,3967
257558,3974
