(javathreads)
NUM_THREADS        1
NUM_GENERATIONS    2000
N                  2048
SEED               1985


GEN 0              2097152
GEN 2000           149488
ellapsed time     66312

1133104,106
1087296,86
1061328,71
1030384,90
993392,96
958704,112
937120,86
907360,85
888400,111
859520,56
840800,49
819920,65
797424,49
782352,50
760352,44
748928,41
730864,43
717968,54
706768,45
696192,46
683776,41
673424,40
666272,45
653824,39
646672,38
643376,39
631216,38
620512,43
611200,44
605696,39
596000,38
590320,37
581648,36
576368,37
566640,37
560880,46
557600,37
550624,36
547056,37
545264,35
536704,38
533424,41
531696,42
524528,37
523920,42
517680,37
514512,38
507424,36
505088,39
499952,36
503840,35
496320,36
493824,37
488224,35
487088,34
481376,37
478976,40
474768,37
472480,34
467648,34
464128,33
462816,37
456448,40
456720,42
452960,36
453520,34
448160,34
448288,35
445024,35
443568,37
441968,40
437408,41
435840,37
433280,33
433264,32
433824,34
434640,42
428848,45
431216,36
425744,36
422928,33
417696,32
414912,33
414368,35
411936,42
407264,34
403984,35
399088,34
396384,36
393392,34
392464,39
388656,36
386368,33
383760,32
383872,34
380944,33
379904,33
383568,36
382672,54
383120,37
386384,40
387760,34
386304,34
390224,33
388512,42
388048,37
384288,40
385264,38
387392,36
384096,33
384736,32
382720,43
383984,34
379584,32
377712,33
373968,39
374368,38
373632,38
370720,48
366176,36
368448,41
365904,44
363328,37
361744,38
363328,45
358720,36
353616,48
352592,47
350112,39
351280,38
346000,51
351392,36
343168,36
340416,36
336768,34
339504,35
341952,34
340432,42
338496,36
336208,50
337488,44
335280,50
335568,46
331440,40
331264,45
335056,51
333168,59
330208,45
330752,53
330496,45
328592,49
325744,42
326176,36
322768,64
328544,42
325296,41
324352,47
317856,38
320592,42
321680,40
323280,37
319056,45
323792,45
319136,38
321104,35
316976,47
320656,34
317408,33
319728,32
316800,34
320144,31
316416,32
317376,36
314448,31
315424,33
311920,34
311440,38
310240,32
311568,37
310240,40
310880,38
309568,34
309680,33
311024,32
310752,31
312048,31
311568,37
310192,44
311552,43
309408,38
306832,34
307968,31
305824,33
309216,39
304832,38
307536,34
306800,40
307088,36
303504,39
302016,37
302400,38
302224,54
301536,47
306608,50
302944,38
305632,70
302544,65
300080,43
298896,45
298288,39
296192,58
297440,59
296192,41
292480,43
291568,39
292256,39
290688,37
294352,40
290960,36
291904,41
288288,45
287856,35
289744,34
287968,51
286608,37
286752,38
283984,42
284944,36
281520,39
284048,40
284144,44
285728,41
284128,37
286624,39
284816,37
285824,49
285168,36
283632,33
283632,35
282304,40
284624,37
283584,37
282416,83
283728,39
280048,39
280624,39
281136,36
280432,33
280480,32
281232,31
279680,31
281024,34
279008,32
281920,31
279392,34
279104,42
279424,42
281392,34
279920,34
276128,32
273216,33
274704,38
273376,40
274000,34
274560,33
272304,36
271472,47
273184,56
268512,79
267360,42
269504,37
268592,34
269856,34
267808,33
272048,43
270752,38
267568,40
266752,42
266896,61
266528,45
264704,46
263984,37
263984,38
265440,40
266528,45
264464,49
263824,40
263536,32
262976,34
264464,33
265616,32
264096,33
264848,35
262560,50
265264,33
263744,33
264240,32
264208,34
265216,31
265616,30
265472,35
265664,35
262592,38
262992,36
258128,33
259312,34
257840,33
259712,31
256032,36
259696,30
254560,32
258464,34
256656,30
258736,30
257040,37
256080,34
257472,34
255424,34
255792,39
255584,34
257024,34
255536,40
256176,34
255104,34
254304,32
251520,31
256000,29
253120,31
253888,31
253280,30
255568,29
256736,40
255872,30
254560,35
257392,32
254576,32
257264,31
257184,31
255232,33
253648,34
255088,30
252720,30
253040,30
250768,28
253152,29
250912,32
251504,30
247472,36
249344,30
249440,34
248640,36
249248,32
245184,32
246544,31
245216,32
245824,32
243152,29
242832,28
242176,29
244272,29
244112,28
241632,32
242432,32
242400,44
243584,33
243024,33
244480,31
242224,33
243024,34
242272,34
242992,40
242320,33
242928,38
239568,35
240800,33
238192,40
237664,31
239024,35
238368,30
240160,31
239360,32
239808,29
238592,31
240272,33
241776,30
240736,33
240736,30
239600,29
242832,30
242560,30
242800,29
239456,33
240336,33
239824,33
238192,32
240384,30
238800,31
239024,30
239136,31
239840,33
240544,31
242736,33
241632,31
245072,29
244496,30
243248,29
242352,30
244368,41
242144,33
244544,73
