(javathreads)
NUM_THREADS        8
NUM_GENERATIONS    2000
N                  2048
SEED               1985


GEN 0              2097152
GEN 2000           149488
ellapsed time     22589

1133104,40
1087296,49
1061328,36
1030384,25
993392,43
958704,24
937120,26
907360,18
888400,21
859520,17
840800,15
819920,14
797424,12
782352,14
760352,14
748928,18
730864,23
717968,14
706768,14
696192,12
683776,12
673424,13
666272,11
653824,12
646672,13
643376,16
631216,20
620512,19
611200,22
605696,26
596000,21
590320,26
581648,14
576368,17
566640,16
560880,18
557600,30
550624,26
547056,17
545264,22
536704,16
533424,16
531696,34
524528,20
523920,18
517680,59
514512,19
507424,16
505088,32
499952,19
503840,39
496320,15
493824,15
488224,11
487088,14
481376,15
478976,12
474768,13
472480,12
467648,14
464128,10
462816,13
456448,10
456720,11
452960,11
453520,18
448160,11
448288,13
445024,13
443568,10
441968,10
437408,12
435840,9
433280,15
433264,11
433824,13
434640,11
428848,11
431216,10
425744,9
422928,7
417696,11
414912,9
414368,8
411936,5
407264,10
403984,10
399088,11
396384,14
393392,10
392464,9
388656,11
386368,12
383760,9
383872,10
380944,10
379904,11
383568,11
382672,11
383120,11
386384,6
387760,10
386304,7
390224,10
388512,10
388048,51
384288,86
385264,13
387392,10
384096,15
384736,15
382720,13
383984,16
379584,16
377712,10
373968,9
374368,12
373632,12
370720,16
366176,11
368448,14
365904,11
363328,12
361744,13
363328,13
358720,15
353616,14
352592,15
350112,13
351280,14
346000,17
351392,13
343168,11
340416,13
336768,29
339504,25
341952,22
340432,12
338496,13
336208,10
337488,11
335280,13
335568,17
331440,15
331264,16
335056,19
333168,15
330208,15
330752,11
330496,17
328592,15
325744,10
326176,13
322768,8
328544,8
325296,9
324352,10
317856,11
320592,7
321680,9
323280,7
319056,11
323792,11
319136,11
321104,12
316976,10
320656,10
317408,11
319728,9
316800,10
320144,6
316416,8
317376,9
314448,8
315424,9
311920,14
311440,10
310240,12
311568,18
310240,10
310880,10
309568,8
309680,11
311024,7
310752,12
312048,10
311568,9
310192,10
311552,8
309408,18
306832,37
307968,20
305824,13
309216,11
304832,24
307536,14
306800,11
307088,13
303504,12
302016,9
302400,12
302224,13
301536,10
306608,19
302944,13
305632,14
302544,13
300080,11
298896,11
298288,13
296192,11
297440,10
296192,9
292480,13
