(openmp)

NUM_THREADS        8
NUM_GENERATIONS    2000
N                  2048
SEED               1985

GEN 0              2096241
GEN 1999           146951
elapsed time     40477.00

1146561,25
1063629,48
1052114,64
1000392,81
973468,91
938408,135
912462,160
885234,172
863768,179
841199,190
819314,207
801253,224
784926,238
768146,265
753437,297
738369,336
724971,367
712831,405
701293,437
690063,447
679783,461
668840,482
658677,514
648044,545
639226,564
630707,579
620848,587
612971,598
604523,619
597966,648
589792,681
584594,712
577653,730
572271,740
566522,749
561412,758
556731,779
551765,791
547676,810
543316,819
539749,831
535017,845
530683,857
527430,882
522686,911
520470,919
515585,941
511544,955
507274,968
504246,979
500606,997
496809,1024
493950,1044
490324,1070
487800,1083
485332,1111
483590,1136
480988,1165
478696,1195
475603,1205
473845,1213
471158,1220
468246,1237
467094,1246
463768,1289
461191,1306
457846,1333
456339,1341
453929,1357
451056,1370
449060,1398
447261,1442
444818,1463
443300,1487
440550,1509
438724,1537
435813,1565
434963,1585
432346,1597
430807,1609
428956,1646
426726,1667
425932,1701
423746,1712
421983,1719
419741,1739
418234,1754
416522,1799
415254,1825
414363,1853
413142,1897
411147,1916
409904,1938
408314,1951
405788,1968
404331,1978
401916,1984
400485,1993
398518,2008
398175,2026
396624,2031
395194,2038
393222,2061
391897,2083
390669,2117
389854,2157
388778,2178
387539,2191
386780,2220
384632,2260
384157,2285
381942,2298
380939,2307
378827,2322
377773,2336
376646,2345
376038,2351
374677,2379
373302,2410
371807,2429
371617,2459
370302,2485
370944,2493
369280,2510
369288,2521
368508,2559
368018,2587
366624,2600
366297,2634
364815,2656
363747,2675
363787,2697
363161,2705
362205,2716
362014,2726
360521,2734
360099,2741
359620,2749
358138,2760
358069,2782
356855,2800
356583,2829
355416,2853
355541,2879
353716,2904
352370,2930
351604,2953
352252,2966
350197,2973
349918,2983
349394,2991
349178,3001
348003,3016
347206,3030
346706,3037
344591,3050
344875,3069
343163,3099
343032,3137
341858,3152
341323,3168
339637,3203
338653,3231
337356,3247
335471,3266
333648,3302
332842,3326
331350,3351
330966,3377
330067,3408
330250,3431
329336,3455
329467,3487
328202,3497
328959,3519
327906,3537
327607,3549
327102,3555
327123,3582
326473,3603
327056,3627
325152,3652
325075,3668
323713,3697
323912,3727
323377,3736
322605,3746
322515,3751
322262,3765
321195,3786
320675,3800
319272,3816
318449,3844
317726,3853
318376,3867
317844,3895
317708,3930
316458,3952
316203,3966
314042,3973
313307,3984
312655,4003
312464,4038
311551,4050
311009,4060
310527,4094
310334,4115
310087,4149
309457,4179
308832,4214
308258,4241
308236,4262
308142,4284
308106,4305
306660,4349
306633,4376
307109,4385
306988,4401
307020,4426
306531,4449
305886,4466
304737,4473
304565,4484
303726,4496
303713,4502
303444,4513
303348,4525
302869,4561
302718,4593
302646,4604
302379,4614
302000,4641
301291,4675
301301,4703
300006,4725
300751,4736
299497,4744
299453,4750
298272,4763
298174,4773
298308,4788
298139,4800
296546,4808
295941,4831
295016,4854
295306,4875
293917,4894
293737,4921
293052,4946
292526,4963
290900,4981
291053,4994
290644,5004
290359,5011
290035,5019
289526,5033
289122,5048
288418,5054
289005,5068
287397,5081
287054,5087
286455,5133
286966,5161
286201,5183
286598,5202
285782,5220
286169,5231
285763,5236
286224,5243
285487,5250
285857,5267
285665,5294
285286,5302
284744,5312
285385,5330
284572,5336
284412,5359
283717,5395
283848,5420
283097,5460
282306,5479
282560,5503
281695,5528
281026,5551
280018,5563
279459,5583
278674,5610
277988,5638
277442,5674
276816,5696
276781,5709
276557,5724
275822,5751
274880,5770
275600,5786
275093,5801
274845,5809
273870,5832
273781,5861
273273,5886
272903,5898
272376,5932
271521,5959
270591,5977
270884,5990
270224,6001
270508,6012
270197,6018
269660,6039
269277,6052
269229,6070
269721,6097
268582,6117
268038,6176
267712,6198
266985,6227
266378,6256
266000,6268
265734,6287
265890,6310
265490,6319
265385,6336
264686,6367
265018,6398
264165,6431
264435,6468
263696,6494
264025,6532
263841,6539
263939,6553
263993,6571
263604,6593
263976,6610
264009,6620
263585,6635
262519,6642
262408,6675
261566,6701
261598,6726
261427,6753
260638,6781
260047,6809
260173,6833
259601,6861
259551,6871
258838,6895
258937,6925
258550,6954
258094,6976
257875,7002
258330,7041
257558,7066
257978,7105
257723,7150
257678,7191
257194,7207
256287,7229
256720,7277
256390,7337
256087,7364
255420,7410
255153,7435
254971,7470
254179,7507
253734,7543
253616,7563
254300,7579
253377,7612
253512,7642
252834,7681
252936,7697
252760,7720
252501,7752
252057,7778
252702,7798
252153,7805
252371,7816
251239,7842
250912,7854
250889,7871
249803,7898
249833,7930
249444,7948
249028,7956
249412,7983
249470,8024
248851,8049
248519,8079
248025,8086
249060,8101
248004,8109
247943,8116
247849,8150
247096,8171
246491,8201
246524,8222
245806,8234
245416,8258
245133,8273
245633,8297
245678,8304
245064,8319
244868,8349
244468,8365
244324,8420
243524,8452
243071,8470
243170,8497
242601,8520
242315,8551
242328,8578
242516,8596
242384,8602
242310,8613
242136,8636
242251,8656
241531,8686
241497,8710
240996,8727
241241,8760
241228,8783
241463,8803
241139,8830
240614,8858
240084,8887
239596,8910
239358,8926
238435,8950
237890,8984
237885,9009
237311,9035
237620,9055
237148,9067
237065,9088
237077,9102
237179,9132
236732,9163
236696,9196
236510,9231
236981,9269
236390,9289
236670,9300
236244,9314
235181,9319
235837,9334
235607,9348
235827,9355
235278,9363
235677,9369
235359,9399
235231,9423
234882,9431
233941,9445
233847,9484
233473,9507
233409,9546
232483,9575
231958,9598
232320,9620
231464,9637
231008,9673
231024,9695
230369,9704
230340,9725
230797,9769
230465,9788
230669,9799
230480,9809
230784,9820
230776,9832
230425,9846
229744,9853
229266,9866
229316,9872
229437,9893
228981,9913
228894,9923
228563,9947
227511,9973
228073,9988
227799,10015
227905,10036
228353,10060
228598,10069
228529,10078
228570,10091
228466,10114
228193,10134
228105,10162
227712,10196
227909,10218
228076,10237
227703,10273
228009,10294
228502,10301
227801,10316
228272,10322
228095,10338
227891,10350
227784,10362
227830,10368
227565,10376
227617,10406
227092,10441
227111,10459
227158,10486
227084,10511
227475,10539
227209,10558
226961,10564
226717,10581
226509,10593
227219,10617
226989,10630
226966,10656
226310,10681
226695,10694
225594,10701
226375,10712
225804,10724
226152,10737
225621,10757
224801,10778
224548,10794
225092,10808
223876,10823
223868,10840
223608,10852
222983,10860
223463,10886
223248,10918
223221,10946
223306,10968
223295,10975
222868,10994
222973,11008
222621,11022
222571,11030
222104,11036
221999,11049
221307,11067
221850,11073
221327,11093
220992,11109
220742,11115
