(openmp)

NUM_THREADS        4
NUM_GENERATIONS    2000
N                  2048
SEED               1985

GEN 0              2096241
GEN 1999           146951
elapsed time     26977.00

1146561,18
1063629,33
1052114,53
1000392,67
973468,79
938408,93
912462,108
885234,119
863768,133
841199,145
819314,160
801253,173
784926,186
768146,201
753437,213
738369,229
724971,251
712831,267
701293,283
690063,299
679783,316
668840,331
658677,346
648044,361
639226,373
630707,384
620848,396
612971,408
604523,419
597966,432
589792,444
584594,456
577653,467
572271,509
566522,537
561412,552
556731,569
551765,584
547676,599
543316,612
539749,623
535017,636
530683,675
527430,701
522686,714
520470,728
515585,753
511544,764
507274,775
504246,787
500606,799
496809,811
493950,822
490324,833
487800,846
485332,857
483590,868
480988,879
478696,890
475603,901
473845,912
471158,926
468246,936
467094,949
463768,960
461191,970
457846,982
456339,1002
453929,1012
451056,1024
449060,1040
447261,1054
444818,1067
443300,1080
440550,1093
438724,1109
435813,1120
434963,1133
432346,1147
430807,1167
428956,1191
426726,1203
425932,1215
423746,1227
421983,1245
419741,1257
418234,1269
416522,1283
415254,1301
414363,1317
413142,1331
411147,1346
409904,1359
408314,1369
405788,1380
404331,1391
401916,1401
400485,1413
398518,1425
398175,1436
396624,1447
395194,1458
393222,1469
391897,1481
390669,1501
389854,1515
388778,1530
387539,1548
386780,1561
384632,1572
384157,1584
381942,1598
380939,1609
378827,1619
377773,1630
376646,1641
376038,1652
374677,1666
373302,1678
371807,1691
371617,1701
370302,1713
370944,1724
369280,1737
369288,1752
368508,1765
368018,1778
366624,1793
366297,1805
364815,1817
363747,1829
363787,1840
363161,1852
362205,1864
362014,1875
360521,1885
360099,1900
359620,1913
358138,1926
358069,1937
356855,1949
356583,1960
355416,1970
355541,1985
353716,2002
352370,2015
351604,2028
352252,2043
350197,2055
349918,2068
349394,2079
349178,2090
348003,2103
347206,2115
346706,2126
344591,2136
344875,2147
343163,2162
343032,2182
341858,2194
341323,2204
339637,2215
338653,2225
337356,2237
335471,2252
333648,2265
332842,2282
331350,2295
330966,2308
330067,2320
330250,2333
