(openmp)

NUM_THREADS        8
NUM_GENERATIONS    15
N                  12
SEED               1985

47,2,0
48,1,0
31,0,0
39,0,0
28,0,0
31,0,0
23,0,0
32,0,0
21,0,0
16,0,0
13,0,0
9,0,0
11,0,0
7,0,0
5,0,0
